RowID,Structure,Nitrosoimine,Nitrosated_hetSub_amine,N_in_aromatic_ring,Acyclic,piperidine,N4_sub_piperazine,N4_unsub_piperazine,morpholine,pyrrolidine,ring_size_3,ring_size_4,ring_size_5,ring_size_6,ring_size_7,Et_Me_only,Has_Et_Me,Has_a_CH2,Heterosubstituted_a_carbon,Multiple_nitroso,Has_t_butyl,Has_i_propyl,One_C_aromatic,Both_C_aromatic,Allylic_Or_Propargylic,Benzylic,Vinyl_or_Alkynyl,Has_b_EWG_strong,Has_b_EWG_weak,Has_a_Nitrile,Carboxylic_acid,Nitrosamine,Nitrosoamide,ring_size_8_plus,Nitrosourea,Nitrosoamidine,Nitrosocarbamate,Nitrosoguanidine,Nitrosated_primary_amine,Nitramine,Nitrosohydroxylamine,Nitroso_sulphonamide,pKaH of parent amine,activated feature,deactivated feature,overall potency category,Average Mass,CAS (Unique concatenate),CAS (Count),calculate_score
Row3788,[H][C@@]2(N(CCN(C)C(C)(C)C=O)N=O)C[C@@]([H])(c1ccccc1)c3ccc(Cl)cc23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.302658114,1,1,"both, medium but review",399.9145064,,0,3
Row3789,[H][C@@]2(N(CC(N(C)CC=O)(C)C)N=O)C[C@@]([H])(c1ccccc1)c3ccc(Cl)cc23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.793568859,1,1,"both, medium but review",399.9145064,,0,2
Row3790,[H][C@@]2(N(CC(N(C)N=O)(C)C)CC=O)C[C@@]([H])(c1ccccc1)c3ccc(Cl)cc23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.891587487,1,1,"both, medium but review",399.9145064,,0,
Row3791,ClC=2C=CC(N(C(CCN(C(C)C)N=O)CC=O)C(CC1=CC=CC=C1)=O)=CC=2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.683436855,0,1,potency-reducing feature,415.9139114,59729-31-6,1,3
Row3792,[H][C@@]3(OC(CCl)=O)[C@@]1([H])[C@]2([H])N([C@]([H])(C[C@]1([H])[C@@]([H])(CC)C(O)=O)[C@]4([H])N(C)C=5C=CC=CC=5[C@@]34C2)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.767078373,0,1,potency-reducing feature,447.9127212,47562-08-3,1,
Row3793,[H][C@]1(O)N([C@@]5([H])C[C@@]([H])([C@]1([H])CC)[C@]2([H])[C@@]([H])(OC(CCl)=O)[C@]3(CC2=O)[C@@]5([H])N(C)C=4C=CC=CC3=4)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.539055278,0,1,potency-reducing feature,447.9127212,47562-08-3,1,
Row3794,[H][C@]4(O)N2[C@@]1([H])C[C@@]3([C@@]([H])(OC(CCl)=O)[C@@]1([H])[C@@]([H])(C[C@@]2([H])C3=O)[C@@]4([H])CC)C=5C=CC=CC=5N(C)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.319920184,1,1,"both, medium but review",447.9127212,47562-08-3,1,2
Row3795,[H][C@]5(O)N([C@@]1([H])C[C@@]24[C@]([H])(OC(CCl)=O)[C@]1([H])[C@@]([H])(CC([C@]4([H])N(C)C=3C=CC=CC2=3)=O)[C@]5([H])CC)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.622354645,0,1,potency-reducing feature,447.9127212,47562-08-3,1,
Row3796,ClC4=CC=CC(C)=C4NC(=O)C3=CNC(N(N=O)C2=NC(C)=NC(N1CCN(CCO)CC1)=C2)=S3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7.968698991,0,1,potency-reducing feature,518.0122144,302962-49-8,1,
Row3797,ClC3=CC=CC(C)=C3NC(=O)C2=CNC(NC1=NC(C)=NC(N(CCN(CCO)N=O)CC=O)=C1)=S2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.757849584,0,0,"no features from either list, medium",534.0116193,302962-49-8,1,2
Row3798,ClC3=CC=CC(C)=C3NC(=O)C2=CNC(NC1=NC(C)=NC(N(CCN(CCO)CC=O)N=O)=C1)=S2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.823561456,0,1,potency-reducing feature,534.0116193,302962-49-8,1,4
Row3799,FC3=CC=C(C(CCCCN1CCN(C(C1)C(N)=O)N=O)C2=CC=C(F)C=C2)C=C3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.570336552,1,1,"both, medium but review",416.4650784,,0,6
Row3800,FC=2C=CC=CC=2N(C(CCN(CCC1=CC=CC=C1)N=O)CC=O)C(COC)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.836995503,0,0,"no features from either list, medium",415.4587819,101343-69-5,1,2
Row3801,N(CC1CC1)(C(CC)(CC=Cc2ccccc2)c3ccccc3)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.900328296,0,1,potency-reducing feature,334.4554607,,0,
Row3802,[H][C@]2(N(CCc1ccccc1)N=O)Cc3ccc(O)cc3[C@@](C)(CC=O)[C@]2([H])C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.822659811,0,1,potency-reducing feature,366.4542705,58073-76-0,1,3
Row3803,[H][C@@]2(C)[C@@](C)(CCN(CCc1ccccc1)N=O)c3cc(O)ccc3CC2=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.336108574,0,0,"no features from either list, medium",366.4542705,58073-76-0,1,2
Row3804,OC(C(C1CCN(CC1)N=O)C=O)(c2ccccc2C)c3ccccc3C,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.038800401,0,0,"no features from either list, medium",366.4542705,,0,3
Row3805,OC(C1CN(CCC1CC=O)N=O)(c2ccccc2C)c3ccccc3C,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.81392506,0,0,"no features from either list, medium",366.4542705,,0,3
Row3806,[H]C3(OC(c1ccccc1)c2ccccc2)CC([H])(N(CC)N=O)CCC(C3)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.026937479,1,1,"both, medium but review",366.4542705,,0,3
Row3807,[H]C3(OC(c1ccccc1)c2ccccc2)C[C@@]([H])(N(CC)N=O)CCC(C3)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.026937479,1,1,"both, medium but review",366.4542705,,0,3
Row3808,O(CC)C(C(CC1N(CCCC1)N=O)(c2ccccc2)c3ccccc3)=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.502713491,0,1,potency-reducing feature,366.4542705,,0,5
Row3809,[H][C@]1(N(CCCC1)N=O)C(OC(C(C=2C=CC=CC=2)C=3C=CC=CC=3)=O)(C)C,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.537849395,0,1,potency-reducing feature,366.4542705,,0,4
Row3810,OC(CCCCCCN(C1C=3C=CC=CC=3CCC=2C=CC=CC1=2)N=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.137269075,1,1,"both, medium but review",366.4542705,,0,6
Row3811,O(CCC)C(C(OC1CCN(CC1)N=O)=O)(c2ccccc2)c3ccccc3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.980399603,0,0,"no features from either list, medium",382.4536755,,0,3
Row3812,O(CC)C(C(CCN(CCc1ccccc1)N=O)(CC=O)c2ccccc2)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.707710982,0,0,"no features from either list, medium",382.4536755,,0,2
Row3813,[H][C@@](N(C)N=O)(CCCC(CC(=O)C=1C=CC=CC=1)=O)C[C@@]([H])(O)C=2C=CC=CC=2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.018060409,1,1,"both, medium but review",382.4536755,,0,3
Row3814,[H][C@](N(C)N=O)(CCCC(C[C@@]([H])(O)C=1C=CC=CC=1)=O)CC(=O)C=2C=CC=CC=2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.176931462,1,1,"both, medium but review",382.4536755,,0,3
Row3815,[H][C@@]12Oc5c(O)ccc6C[C@@]4([H])N(CC[C@@]1([C@]34C[C@]([H])(C(O)(C)C)[C@@]2(OC)C=C3)c56)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.376292025,0,1,potency-reducing feature,398.4530804,4406-22-8,1,5
Row3816,O(CCN(CCC(C(OCC)=O)(c1ccccc1)c2ccccc2)N=O)CC=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.441478433,0,0,"no features from either list, medium",398.4530804,,0,2
Row3817,OC(CN(CCC(CC=O)(C(OCC)=O)c1ccccc1)N=O)c2ccccc2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.220277978,0,0,"no features from either list, medium",398.4530804,,0,3
Row3818,OC(CN(C(C)(C)C)N=O)C=2C=CC(OC(=O)C1=CC=C(OC)C=C1)=C(OC(C)=O)C=2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.01292065,0,1,potency-reducing feature,430.4518903,57540-78-0,1,
Row3819,N1(CCN(CCC1)N=O)CCCN2c4ccccc4C=Cc3ccccc23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.692422512,0,0,"no features from either list, medium",362.4688671,,0,2
Row3820,S2C=4C=CC=CC=4N(CCCN1CCN(CC1)N=O)C=3C=C(C=CC2=3)C(CC)=O,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.452376602,0,0,"no features from either list, medium",410.533059,2622-30-2,1,3
Row3821,O(CCN1CCCCC1)c4ccc(N(C2N(C)C(=O)c3ccccc23)N=O)cc4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.090938497,0,1,potency-reducing feature,394.467677,,0,
Row3822,S2c4ccccc4C(=CCCN1CCN(CC1)N=O)c3cc(S(N(C)C)(=O)=O)ccc23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.430620484,0,0,"no features from either list, medium",458.5972509,3313-26-6,1,3
Row3823,O(CCN(CCCCC=O)N=O)c3ccc(NC1N(C)C(=O)c2ccccc12)cc3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.991085963,0,0,"no features from either list, medium",410.4670819,,0,2
Row3824,OC(OC=2C=CC(N(C)N=O)=C([C@]1(C)CCN(OC1=O)C)C=2)=NC=3C=CC=CC=3CC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0144948,1,1,"both, medium but review",426.4664868,,0,2
Row3825,S1C=3C=CC=CC=3N(CCCN(CCC(CC=O)C(N)=O)N=O)C=2C=C(C=CC1=2)S(C)(=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.728054945,0,0,"no features from either list, medium",490.5960608,,0,2
Row3826,OC(OCC(OC(O)=NC1=CC=CC=C1)CN(CCCCC=O)N=O)=NC2=CC=CC=C2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.864384389,0,0,"no features from either list, medium",442.4658918,101-08-6,1,2
Row3827,N(CC)(CC)CCCN(N=O)c2nccc3c(C)c4nc1ccncc1c4cc23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.267458829,0,1,potency-reducing feature,389.4743328,,0,3
Row3828,[H][C@]12N(C[C@]([H])(C[C@]1([H])C=4C=CC=C3N(CC)C=C(C2)C3=4)N=C(O)N5N=C(C)C=C5C)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.939597193,0,1,potency-reducing feature,406.4816785,,0,5
Row3829,[H][C@](CN(C)N=O)(C[C@@]1([H])C(CC3=CN(C)C2=CC=CC1=C23)=O)N=C(O)N4N=C(C)C=C4C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.794771557,1,0,potent feature,422.4810834,,0,1
Row3830,[H][C@@]2(N(C)N=O)CC4=CN(C)C3=CC=CC([C@@]2([H])C[C@]([H])(N=C(O)N1N=C(C)C=C1C)C=O)=C34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.810355848,1,1,"both, medium but review",422.4810834,,0,3
Row3831,N2C(=O)C=4C=CC=CC=4N(C(CN1CCCCC1CN(CC)N=O)=O)C=3N=CC=CC2=3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.019168951,1,0,potent feature,422.4810834,100158-38-1 [SUPERSEDED],1,1
Row3832,Oc1cc(ccc1-c3nnc(OC2CC(N(C(C)(C)C2)N=O)(C)C)cc3)-c4cnnc4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.16152807,0,1,potency-reducing feature,421.4731426,,0,
Row3833,OCCNCCN(N=O)c1ccc3n(CCNCCO)nc2c4cccc(O)c4C(=O)c1c23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009977648,0,1,potency-reducing feature,454.4798933,88303-60-0,1,4
Row3834,OCCNCCn1nc3c4cccc(O)c4C(=O)c2c(NCCN(CCO)N=O)ccc1c23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.817006824,0,0,"no features from either list, medium",454.4798933,88303-60-0,1,2
Row3835,OCCNCCNc1ccc3n(CCN(CCO)N=O)nc2c4cccc(O)c4C(=O)c1c23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.225704588,0,0,"no features from either list, medium",454.4798933,88303-60-0,1,2
Row3836,O1CCN(CC1)CCN2C(C)(C)c5c(C2=O)cc(-c4nc(N(N=O)c3ccnn3C)ncc4)s5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7.406054321,0,1,potency-reducing feature,482.5592768,1951483-29-6,1,
Row3837,O(CCN(CCN1C(C)(C)c4c(C1=O)cc(-c3nc(Nc2ccnn2C)ncc3)s4)N=O)CC=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.954591343,0,0,"no features from either list, medium",498.5586817,1951483-29-6,1,2
Row3838,[H][C@]23N(C[C@]([H])(COC(N1CCCCCC1)=O)C[C@]2([H])c4cccc5nc(Br)c(C3)c45)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.37989146,0,1,potency-reducing feature,474.3712055,,0,5
Row3839,[H][C@@]4(O)CCC[C@@]4([H])N(N=O)C=2N(CC=1C=CC(OC)=C(Br)C=1)C=3C(N(CC)C(N(CCO)C=3N=2)=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.581016029,0,1,potency-reducing feature,551.3907675,,0,
Row3840,Clc2ccc(C(OCCN(CCCCCC=O)N=O)(C)c1ccccc1)cc2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.484694863,0,0,"no features from either list, medium",402.9151489,,0,2
Row3841,[H][C@@](O)(C(CCN(CCc1ccc(F)cc1)N=O)CC=O)c2cccc(OC)c2OC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.802937454,0,0,"no features from either list, medium",418.4594244,,0,2
Row3842,FC=2C=CC=CC=2N(CCN(CCCOC=1C=CC(NC(C)=O)=CC=1OC)CC=O)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.543157069,0,1,potency-reducing feature,446.4728308,,0,3
Row3843,FC=2C=CC=CC=2N(CCN(CCCOC=1C=CC(NC(C)=O)=CC=1OC)N=O)CC=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.082185376,0,0,"no features from either list, medium",446.4728308,,0,2
Row3844,[O-][N+](=O)C=2C=CC(F)=C(C1C(C(OC)=O)/C(C)=N\C(C)=C1C(OCC(C)(C)CN(C)N=O)=O)C=2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.26325041,1,0,potent feature,478.4716406,,0,0
Row3845,N(CCCC(C(C)C)(C#N)c1ccccc1)(CCc2ccccc2)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.41928831,0,0,"no features from either list, medium",349.4701047,,0,2
Row3846,N(CCC[C@](C(C)C)(C#N)c1ccccc1)(CCc2ccccc2)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.41928831,0,0,"no features from either list, medium",349.4701047,,0,2
Row3847,[H][C@]2(N(CC1CC1)N=O)Cc4c([C@@]3(CCCCC23[H])CC=O)nc5ccccc45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.52857397,0,1,potency-reducing feature,364.4615688,,0,3
Row3848,[H]C23CCCC[C@@]2(CCN(CC1CC1)N=O)c4nc5ccccc5c4CC3=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.371279255,0,0,"no features from either list, medium",364.4615688,,0,1
Row3849,N(CCC(N(C(CC)=O)C=1C=CC=CC=1)CC=O)(CCC2=CC=CC=C2)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.986922246,0,0,"no features from either list, medium",381.4689145,,0,2
Row3850,OC(CN(C(C)(C)CCC=1C=CC=CC=1)N=O)C=2C=CC=3NC(CCC=3C=2)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.575804535,0,1,potency-reducing feature,381.4689145,,0,
Row3851,O(CC)C(C(CCN(CCc1ccc(N)cc1)N=O)(CC=O)c2ccccc2)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.624940353,0,0,"no features from either list, medium",397.4683194,,0,2
Row3852,O(C)c2ccc(C(Nc1ccccc1CCC(CCCCN(C)N=O)=O)=O)cc2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.727764938,1,0,potent feature,397.4683194,66778-36-7,1,1
Row3853,O(C)c2ccc(C(Nc1ccccc1CCC(N(C)N=O)CCCC=O)=O)cc2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.784006933,1,1,"both, medium but review",397.4683194,66778-36-7,1,3
Row3854,[H][C@@]14N(C)CC[C@]25[C@@]([H])(OC3=C(O)C=CC(C1)=C23)C(=O)C=C[C@@]45N(CCCCC)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.174032883,0,1,potency-reducing feature,397.4683194,,0,
Row3855,OC(CCN(CC(C)CN1c3ccccc3Sc2ccc(OC)cc12)N=O)CC=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.564415288,0,0,"no features from either list, medium",429.5331064,,0,1
Row3856,OC=1C=CC(=CC=1OC)C(NC=2C=CC=CC=2CCC(CCCCN(C)N=O)=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.727764938,1,0,potent feature,413.4677244,82522-70-1 [SUPERSEDED],1,1
Row3857,OC=1C=CC(=CC=1OC)C(NC=2C=CC=CC=2CCC(N(C)N=O)CCCC=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.784006933,1,1,"both, medium but review",413.4677244,82522-70-1 [SUPERSEDED],1,3
Row3858,[H][C@@]14OC2=C(O)C=CC=3CC([C@@](NCCCCC)([C@@]1(CCN(C)N=O)C2=3)C=CC4=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.542693727,1,0,potent feature,413.4677244,,0,1
Row3859,[H][C@@]1(N(C)N=O)CC=4C=CC(O)=C3O[C@]2([H])[C@@](CC=O)([C@]1(NCCCCC)C=CC2=O)C3=4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.690228589,1,1,"both, medium but review",413.4677244,,0,3
Row3860,[H][C@@]24Oc5c(OCCN1CCOCC1)ccc6C[C@@]3([H])N(CC[C@]2([C@@]3([H])C=C[C@]4([H])O)c56)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.035407056,0,1,potency-reducing feature,413.4677244,,0,5
Row3861,Oc2nc3c(O)ccc(CCN(CCS(CCCOCCc1ccccc1)(=O)=O)N=O)c3s2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.154720543,0,0,"no features from either list, medium",493.5967032,154189-40-9,1,2
Row3862,O(CCN(C)N=O)C(C/3C(C=2C=CC=C1OCOC1=2)C(C(OC(C)C)=O)=C(C)\N=C/3C)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.882747546,1,0,potent feature,445.4665342,,0,1
